"","TimeLost","EMP","HRSWorked","Kid1","Kid2","Kid3","Kid4","Kid5","Kid6","age1","age_group1","age2","age_group2","age3","age_group3","age4","age_group4","age5","age_group5","age6","age_group6","Education","ParentAge","Race","Income","HouseholdID","PersonalNumber","PID","Month","Year","TimeID","Weight","NonMetro","Female","SingleFamily","WelfareorSS","WorkFromHome"
"118",0,1,0,1,1,1,0,0,0,11,"School Age",5,"Preschool",2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",36,"Asian",4626,11,102,"11102",7,2023,"72023",357884784120,0,0,0,0,0
"119",0,1,0,1,1,1,0,0,0,11,"School Age",5,"Preschool",2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",36,"Asian",6518,11,102,"11102",8,2023,"82023",360279788560,0,0,0,0,0
"120",0,1,0,1,1,1,0,0,0,11,"School Age",5,"Preschool",2,"Toddler",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",36,"Asian",6518,11,102,"11102",9,2023,"92023",358544339460,0,0,0,0,0
"121",72,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",40,"White",71986,11,101,"11101",1,2023,"12023",316366802310,0,1,0,0,0
"122",72,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",40,"White",18087,11,101,"11101",10,2023,"102023",318995996320,0,1,0,0,0
"123",72,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",40,"White",18634,11,101,"11101",11,2023,"112023",318903173530,0,1,0,0,0
"124",72,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",40,"White",18634,11,101,"11101",12,2023,"122023",310648134140,0,1,0,0,0
"125",72,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",40,"White",71986,11,101,"11101",2,2023,"22023",312677750730,0,1,0,0,0
"126",72,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",40,"White",71986,11,101,"11101",3,2023,"32023",312684135260,0,1,0,0,0
"127",72,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",40,"White",18049,11,101,"11101",4,2023,"42023",313909814530,0,1,0,0,0
"128",72,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",40,"White",18049,11,101,"11101",5,2023,"52023",309962181660,0,1,0,0,0
"129",72,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",40,"White",18049,11,101,"11101",6,2023,"62023",309626982880,0,1,0,0,0
"130",72,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",40,"White",18049,11,101,"11101",7,2023,"72023",303696893420,0,1,0,0,0
"131",72,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",40,"White",18049,11,101,"11101",8,2023,"82023",312665998770,0,1,0,0,0
"132",72,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",40,"White",18049,11,101,"11101",9,2023,"92023",322642011090,0,1,0,0,0
"133",0,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",42,"White",71986,11,102,"11102",1,2023,"12023",316366802310,0,0,0,0,0
"134",0,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",42,"White",18087,11,102,"11102",10,2023,"102023",318995996320,0,0,0,0,0
"135",0,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",42,"White",18634,11,102,"11102",11,2023,"112023",318903173530,0,0,0,0,0
"136",0,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",42,"White",18634,11,102,"11102",12,2023,"122023",310648134140,0,0,0,0,0
"137",0,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",42,"White",71986,11,102,"11102",2,2023,"22023",312677750730,0,0,0,0,0
"138",0,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",42,"White",71986,11,102,"11102",3,2023,"32023",312684135260,0,0,0,0,0
"139",0,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",42,"White",18049,11,102,"11102",4,2023,"42023",313909814530,0,0,0,0,0
"140",0,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",42,"White",18049,11,102,"11102",5,2023,"52023",309962181660,0,0,0,0,0
"141",0,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",42,"White",18049,11,102,"11102",6,2023,"62023",309626982880,0,0,0,0,0
"142",0,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",42,"White",18049,11,102,"11102",7,2023,"72023",303696893420,0,0,0,0,0
"143",0,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",42,"White",18049,11,102,"11102",8,2023,"82023",312665998770,0,0,0,0,0
"144",0,1,40,1,1,0,0,0,0,11,"School Age",10,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",42,"White",18049,11,102,"11102",9,2023,"92023",322642011090,0,0,0,0,0
"145",0,1,40,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",41,"White",15178,11,101,"11101",1,2023,"12023",412035877820,0,0,0,0,0
"146",0,1,40,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",41,"White",15178,11,101,"11101",10,2023,"102023",439790847020,0,0,0,0,0
"147",0,1,40,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",41,"White",15178,11,101,"11101",11,2023,"112023",439779552910,0,0,0,0,0
"148",0,1,40,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",41,"White",15178,11,101,"11101",12,2023,"122023",439259685560,0,0,0,0,0
"149",0,1,40,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",41,"White",15178,11,101,"11101",2,2023,"22023",418003427050,0,0,0,0,0
"150",0,1,40,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",41,"White",15178,11,101,"11101",3,2023,"32023",416571276460,0,0,0,0,0
"151",0,1,40,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",41,"White",15178,11,101,"11101",4,2023,"42023",424631262500,0,0,0,0,0
"152",0,1,40,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",41,"White",15178,11,101,"11101",5,2023,"52023",421003314420,0,0,0,0,0
"153",0,1,40,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",41,"White",15178,11,101,"11101",6,2023,"62023",432975502660,0,0,0,0,0
"154",0,1,40,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",41,"White",9117,11,101,"11101",7,2023,"72023",427228044750,0,0,0,0,0
"155",0,1,40,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",41,"White",8698,11,101,"11101",8,2023,"82023",436993327680,0,0,0,0,0
"156",0,1,40,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",41,"White",8698,11,101,"11101",9,2023,"92023",437004617700,0,0,0,0,0
"157",0,1,66,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",34,"White",15178,11,102,"11102",1,2023,"12023",412035877820,0,1,0,0,0
"158",0,1,66,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",34,"White",15178,11,102,"11102",10,2023,"102023",439790847020,0,1,0,0,0
"159",0,1,66,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",34,"White",15178,11,102,"11102",11,2023,"112023",439779552910,0,1,0,0,0
"160",0,1,66,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",34,"White",15178,11,102,"11102",12,2023,"122023",439259685560,0,1,0,0,0
"161",0,1,66,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",34,"White",15178,11,102,"11102",2,2023,"22023",418003427050,0,1,0,0,0
"162",0,1,66,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",34,"White",15178,11,102,"11102",3,2023,"32023",416571276460,0,1,0,0,0
"163",0,1,66,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",34,"White",15178,11,102,"11102",4,2023,"42023",424631262500,0,1,0,0,0
"164",0,1,66,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",34,"White",15178,11,102,"11102",5,2023,"52023",421003314420,0,1,0,0,0
"165",0,1,66,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",34,"White",15178,11,102,"11102",6,2023,"62023",432975502660,0,1,0,0,0
"166",0,1,0,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",34,"White",9117,11,102,"11102",7,2023,"72023",427228044750,0,1,0,0,0
"167",0,1,0,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",34,"White",8698,11,102,"11102",8,2023,"82023",436993327680,0,1,0,0,0
"168",0,1,0,1,1,0,0,0,0,12,"School Age",11,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",34,"White",8698,11,102,"11102",9,2023,"92023",437004617700,0,1,0,0,0
"169",0,1,55,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",44,"White",13076,11,101,"11101",1,2022,"12022",897276976410,1,0,0,0,1
"170",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",44,"White",43567,11,101,"11101",10,2022,"102022",961307486840,1,0,0,0,1
"171",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",44,"White",23567,11,101,"11101",11,2022,"112022",960507156570,1,0,0,0,1
"172",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",44,"White",23567,11,101,"11101",12,2022,"122022",950708587090,1,0,0,0,1
"173",0,1,60,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",44,"White",13204,11,101,"11101",2,2022,"22022",897550745430,1,0,0,0,1
"174",0,1,48,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",44,"White",12898,11,101,"11101",3,2022,"32022",896805106080,1,0,0,0,1
"175",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",44,"White",12704,11,101,"11101",4,2022,"42022",915295299460,1,0,0,0,1
"176",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",44,"White",12704,11,101,"11101",5,2022,"52022",909579029190,1,0,0,0,1
"177",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",44,"White",12704,11,101,"11101",6,2022,"62022",927833928320,1,0,0,0,1
"178",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",44,"White",20413,11,101,"11101",7,2022,"72022",912549504550,1,0,0,0,1
"179",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",44,"White",23567,11,101,"11101",8,2022,"82022",944814286840,1,0,0,0,1
"180",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",44,"White",23567,11,101,"11101",9,2022,"92022",954657407610,1,0,0,0,1
"181",0,1,0,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",41,"Asian",13076,11,102,"11102",1,2022,"12022",897276976410,1,1,0,0,0
"182",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",41,"Asian",43567,11,102,"11102",10,2022,"102022",961307486840,1,1,0,0,1
"183",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",41,"Asian",23567,11,102,"11102",11,2022,"112022",960507156570,1,1,0,0,1
"184",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",41,"Asian",23567,11,102,"11102",12,2022,"122022",950708587090,1,1,0,0,1
"185",0,1,0,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",41,"Asian",13204,11,102,"11102",2,2022,"22022",897550745430,1,1,0,0,0
"186",0,1,0,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",41,"Asian",12898,11,102,"11102",3,2022,"32022",896805106080,1,1,0,0,0
"187",0,1,0,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",41,"Asian",12704,11,102,"11102",4,2022,"42022",915295299460,1,1,0,0,0
"188",0,1,0,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",41,"Asian",12704,11,102,"11102",5,2022,"52022",909579029190,1,1,0,0,0
"189",0,1,0,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",41,"Asian",12704,11,102,"11102",6,2022,"62022",927833928320,1,1,0,0,0
"190",0,1,30,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",41,"Asian",20413,11,102,"11102",7,2022,"72022",912549504550,1,1,0,0,1
"191",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",41,"Asian",23567,11,102,"11102",8,2022,"82022",944814286840,1,1,0,0,1
"192",0,1,40,1,0,0,0,0,0,2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Graduate or Professional Degree",41,"Asian",23567,11,102,"11102",9,2022,"92022",954657407610,1,1,0,0,1
"193",0,1,75,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",39,"White",5958,11,101,"11101",1,2020,"12020",952336414010,1,0,0,0,0
"194",0,1,75,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",39,"White",5958,11,101,"11101",10,2020,"102020",1027381278900,1,0,0,0,0
"195",0,1,75,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",39,"White",5958,11,101,"11101",11,2020,"112020",1030312210900,1,0,0,0,0
"196",0,1,75,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",39,"White",5958,11,101,"11101",12,2020,"122020",1026709942300,1,0,0,0,0
"197",0,1,75,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",39,"White",5958,11,101,"11101",2,2020,"22020",966238078420,1,0,0,0,0
"198",0,1,75,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",39,"White",5958,11,101,"11101",3,2020,"32020",973622150010,1,0,0,0,0
"199",0,1,75,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",39,"White",5958,11,101,"11101",4,2020,"42020",991724221740,1,0,0,0,0
"200",0,1,75,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",39,"White",5958,11,101,"11101",5,2020,"52020",989012836630,1,0,0,0,0
"201",0,1,75,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",39,"White",5958,11,101,"11101",6,2020,"62020",1004490960000,1,0,0,0,0
"202",0,1,75,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",39,"White",5958,11,101,"11101",7,2020,"72020",1012169137200,1,0,0,0,0
"203",0,1,75,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",39,"White",5958,11,101,"11101",8,2020,"82020",1033142038200,1,0,0,0,0
"204",0,1,75,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",39,"White",5958,11,101,"11101",9,2020,"92020",1022159052000,1,0,0,0,0
"205",0,0,0,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",36,"Asian",5958,11,102,"11102",1,2020,"12020",952336414010,1,1,0,0,0
"206",0,0,0,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",36,"Asian",5958,11,102,"11102",10,2020,"102020",1027381278900,1,1,0,0,0
"207",0,0,0,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",36,"Asian",5958,11,102,"11102",11,2020,"112020",1030312210900,1,1,0,0,0
"208",0,0,0,1,1,0,0,0,0,8,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",36,"Asian",5958,11,102,"11102",12,2020,"122020",1026709942300,1,1,0,0,0
